strategy,t_in,ficha,reason,net_067lot_clp
SuperTrend-p14x3-M15,2026-04-30T00:15:00,F1,EXIT_STLINE,-222119.07
SuperTrend-p14x3-M15,2026-04-30T00:30:00,F1,EXIT_STLINE,-1322675.14
SuperTrend-p14x3-M15,2026-04-30T02:00:00,F1,EXIT_STLINE,-355139.53
SuperTrend-p14x3-M15,2026-04-30T02:15:00,F1,EXIT_STLINE,-133020.46
SuperTrend-p14x3-M15,2026-04-30T02:30:00,F1,EXIT_STLINE,2522369.1
SuperTrend-p14x3-M15,2026-04-30T22:30:00,F1,EXIT_STLINE,2664801.39
SuperTrend-p14x3-M15,2026-05-04T21:15:00,F1,EXIT_STLINE,-45176.76
SuperTrend-p14x3-M15,2026-05-04T21:30:00,F1,EXIT_STLINE,-121726.27
SuperTrend-p14x3-M15,2026-05-04T21:45:00,F1,EXIT_STLINE,-166903.03
SuperTrend-p14x3-M15,2026-05-04T22:00:00,F1,EXIT_STLINE,762985.28
SuperTrend-p14x3-M15,2026-05-05T18:15:00,F1,EXIT_STLINE,-1026516.38
SuperTrend-p14x3-M15,2026-05-05T19:00:00,F1,EXIT_STLINE,6837377.14
SuperTrend-p14x3-M15,2026-05-06T21:15:00,F1,EXIT_STLINE,938672.68
SuperTrend-p14x3-M15,2026-05-07T22:00:00,F1,EXIT_STLINE,-1480166.35
SuperTrend-p14x3-M15,2026-05-11T21:30:00,F1,EXIT_STLINE,2536173.11
SuperTrend-p14x3-M15,2026-05-12T22:15:00,F1,EXIT_STLINE,-109804.62
SuperTrend-p14x3-M15,2026-05-12T22:30:00,F1,EXIT_STLINE,-907299.93
SuperTrend-p14x3-M15,2026-05-13T02:30:00,F1,EXIT_STLINE,354512.07
SuperTrend-p14x3-M15,2026-05-13T21:45:00,F1,EXIT_STLINE,-328786.42
SuperTrend-p14x3-M15,2026-05-13T22:00:00,F1,EXIT_STLINE,-353257.17
SuperTrend-p14x3-M15,2026-05-13T23:00:00,F1,EXIT_STLINE,-171295.21
SuperTrend-p14x3-M15,2026-05-13T23:15:00,F1,EXIT_STLINE,-1232321.62
SuperTrend-p14x3-M15,2026-05-14T00:30:00,F1,EXIT_STLINE,-31372.75
SuperTrend-p14x3-M15,2026-05-14T00:45:00,F1,EXIT_STLINE,-1508401.82
SuperTrend-p14x3-M15,2026-05-17T22:30:00,F1,EXIT_STLINE,-409100.66
SuperTrend-p14x3-M15,2026-05-17T22:45:00,F1,EXIT_STLINE,-252864.36
SuperTrend-p14x3-M15,2026-05-17T23:00:00,F1,EXIT_STLINE,-398433.93
SuperTrend-p14x3-M15,2026-05-17T23:45:00,F1,EXIT_STLINE,-724710.53
SuperTrend-p14x3-M15,2026-05-18T18:15:00,F1,EXIT_STLINE,-790593.3
SuperTrend-p14x3-M15,2026-05-18T21:15:00,F1,EXIT_STLINE,-337570.79
SuperTrend-p14x3-M15,2026-05-18T21:30:00,F1,EXIT_STLINE,3504336.18
SuperTrend-p14x3-M15,2026-05-19T20:45:00,F1,EXIT_STLINE,-1761266.18
SuperTrend-p14x3-M15,2026-05-19T21:30:00,F1,EXIT_STLINE,-1073575.51
SuperTrend-p14x3-M15,2026-05-20T22:30:00,F1,EXIT_STLINE,-15686.38
SuperTrend-p14x3-M15,2026-05-21T21:15:00,F1,EXIT_STLINE,-398433.93
SuperTrend-p14x3-M15,2026-05-21T21:45:00,F1,EXIT_STLINE,-107922.26
SuperTrend-p14x3-M15,2026-05-21T22:15:00,F1,EXIT_STLINE,-280472.38
SuperTrend-p14x3-M15,2026-05-21T22:30:00,F1,EXIT_STLINE,-99765.35
SuperTrend-p14x3-M15,2026-05-21T22:45:00,F1,EXIT_STLINE,-876554.64
SuperTrend-p14x3-M15,2026-05-24T18:15:00,F1,EXIT_STLINE,-311845.13
SuperTrend-p14x3-M15,2026-05-25T02:15:00,F1,EXIT_STLINE,190746.32
SuperTrend-p14x3-M15,2026-05-25T18:30:00,F1,EXIT_STLINE,-166903.03
SuperTrend-p14x3-M15,2026-05-25T19:00:00,F1,EXIT_STLINE,-63372.96
SuperTrend-p14x3-M15,2026-05-25T19:15:00,F1,EXIT_STLINE,-1094281.52
SuperTrend-p14x3-M15,2026-05-25T19:45:00,F1,EXIT_STLINE,1271851.29
SuperTrend-p14x3-M15,2026-05-26T18:15:00,F1,EXIT_STLINE,-496944.36
SuperTrend-p14x3-M15,2026-05-26T19:00:00,F1,EXIT_STLINE,-109177.17
SuperTrend-p14x3-M15,2026-05-26T19:15:00,F1,EXIT_STLINE,-243452.54
SuperTrend-p14x3-M15,2026-05-26T19:30:00,F1,EXIT_STLINE,-31372.75
SuperTrend-p14x3-M15,2026-05-26T19:45:00,F1,EXIT_STLINE,-2029816.92
SuperTrend-p14x3-M15,2026-05-27T01:45:00,F1,EXIT_STLINE,1834050.97
SuperTrend-p14x3-M15,2026-05-27T21:15:00,F1,EXIT_STLINE,2259465.46
SuperTrend-p14x3-M15,2026-06-01T20:30:00,F1,EXIT_STLINE,-1527225.47
SuperTrend-p14x3-M15,2026-06-01T22:00:00,F1,EXIT_STLINE,2412564.48
SuperTrend-p14x3-M15,2026-06-02T20:45:00,F1,EXIT_STLINE,-1832796.05
SuperTrend-p14x3-M15,2026-06-02T21:15:00,F1,EXIT_STLINE,-317492.23
SuperTrend-p14x3-M15,2026-06-02T21:30:00,F1,EXIT_STLINE,971300.34
SuperTrend-p14x3-M15,2026-06-03T19:00:00,F1,EXIT_STLINE,-191373.78
SuperTrend-p14x3-M15,2026-06-03T19:30:00,F1,EXIT_STLINE,-65882.77
SuperTrend-p14x3-M15,2026-06-03T19:45:00,F1,EXIT_STLINE,1516558.74
SuperTrend-p14x3-M15,2026-06-05T03:15:00,F1,EXIT_STLINE,-243452.54
SuperTrend-p14x3-M15,2026-06-05T03:30:00,F1,EXIT_STLINE,-1172085.94
SuperTrend-p14x3-M15,2026-06-07T20:30:00,F1,EXIT_STLINE,-2388093.73
SuperTrend-p14x3-M15,2026-06-07T21:30:00,F1,EXIT_STLINE,-90353.52
SuperTrend-p14x3-M15,2026-06-07T21:45:00,F1,EXIT_STLINE,-805024.76
SuperTrend-p14x3-M15,2026-06-07T22:30:00,F1,EXIT_STLINE,-103530.07
SuperTrend-p14x3-M15,2026-06-07T22:45:00,F1,EXIT_STLINE,-160001.03
SuperTrend-p14x3-M15,2026-06-07T23:00:00,F1,EXIT_STLINE,-492552.18
SuperTrend-p14x3-M15,2026-06-08T19:45:00,F1,EXIT_STLINE,-225256.35
SuperTrend-p14x3-M15,2026-06-08T20:00:00,F1,EXIT_STLINE,-117334.08
SuperTrend-p14x3-M15,2026-06-08T20:15:00,F1,EXIT_STLINE,-407845.75
SuperTrend-p14x3-M15,2026-06-08T20:30:00,F1,EXIT_STLINE,-37019.85
SuperTrend-p14x3-M15,2026-06-08T20:45:00,F1,EXIT_STLINE,-146197.02
SuperTrend-p14x3-M15,2026-06-08T21:00:00,F1,EXIT_STLINE,122981.18
SuperTrend-p14x3-M15,2026-06-10T02:00:00,F1,EXIT_STLINE,-76549.51
SuperTrend-p14x3-M15,2026-06-10T02:15:00,F1,EXIT_STLINE,-2165974.66
SuperTrend-p14x3-M15,2026-06-10T21:15:00,F1,EXIT_STLINE,-1864168.81
SuperTrend-p14x3-M15,2026-06-10T22:45:00,F1,EXIT_STLINE,-160001.02
SuperTrend-p14x3-M15,2026-06-10T23:00:00,F1,EXIT_STLINE,-687063.22
SuperTrend-p14x3-M15,2026-06-10T23:30:00,F1,EXIT_STLINE,457414.69
SuperTrend-p14x3-M15,2026-06-11T21:15:00,F1,EXIT_STLINE,-1283145.48
SuperTrend-p14x3-M15,2026-06-15T02:15:00,F1,EXIT_STLINE,-307452.95
SuperTrend-p14x3-M15,2026-06-15T02:30:00,F1,EXIT_STLINE,-67137.69
SuperTrend-p14x3-M15,2026-06-15T02:45:00,F1,EXIT_STLINE,-159373.57
SuperTrend-p14x3-M15,2026-06-15T03:00:00,F1,EXIT_STLINE,1640167.37
SuperTrend-p14x3-M15,2026-06-15T23:45:00,F1,EXIT_STLINE,-6274.55
SuperTrend-p14x3-M15,2026-06-16T21:15:00,F1,EXIT_STLINE,-1488950.72
SuperTrend-p14x3-M15,2026-06-17T00:30:00,F1,EXIT_STLINE,-879691.91
SuperTrend-p14x3-M15,2026-06-17T20:15:00,F1,EXIT_STLINE,-538983.84
SuperTrend-p14x3-M15,2026-06-21T18:15:00,F1,EXIT_STLINE,-567846.78
SuperTrend-p14x3-M15,2026-06-21T19:45:00,F1,EXIT_STLINE,-177569.76
SuperTrend-p14x3-M15,2026-06-21T20:00:00,F1,EXIT_STLINE,-1724246.34
SuperTrend-p14x3-M15,2026-06-21T20:30:00,F1,EXIT_STLINE,-31372.75
SuperTrend-p14x3-M15,2026-06-21T20:45:00,F1,EXIT_STLINE,2509.82
SuperTrend-p14x3-M15,2026-06-21T23:30:00,F1,EXIT_STLINE,-257884.0
SuperTrend-p14x3-M15,2026-06-21T23:45:00,F1,EXIT_STLINE,-1800795.85
SuperTrend-p14x3-M15,2026-06-22T03:00:00,F1,EXIT_STLINE,-418512.49
SuperTrend-p14x3-M15,2026-06-23T17:00:00,F1,EXIT_STLINE,-193256.14
SuperTrend-p14x3-M15,2026-06-23T18:30:00,F1,EXIT_STLINE,947457.05
SuperTrend-p14x3-M15,2026-06-24T02:15:00,F1,EXIT_STLINE,-2580722.41
SuperTrend-p14x3-M15,2026-06-25T22:30:00,F1,EXIT_STLINE,-829495.51
SuperTrend-p14x3-M15,2026-06-26T01:45:00,F1,EXIT_STLINE,-572238.96
SuperTrend-p14x3-M15,2026-06-26T02:30:00,F1,EXIT_STLINE,2029189.47
SuperTrend-p14x3-M15,2026-06-30T00:45:00,F1,EXIT_STLINE,-492552.17
SuperTrend-p14x3-M15,2026-06-30T02:30:00,F1,EXIT_STLINE,-153099.02
SuperTrend-p14x3-M15,2026-07-01T21:15:00,F1,EXIT_STLINE,6287099.1
SuperTrend-p14x3-M15,2026-07-05T18:15:00,F1,EXIT_STLINE,-71529.87
SuperTrend-p14x3-M15,2026-07-05T18:30:00,F1,EXIT_STLINE,-605494.07
SuperTrend-p14x3-M15,2026-07-05T20:15:00,F1,EXIT_STLINE,-1773815.29
SuperTrend-p14x3-M15,2026-07-05T22:00:00,F1,EXIT_STLINE,1613186.81
SuperTrend-p14x3-M15,2026-07-06T20:30:00,F1,EXIT_STLINE,-493179.63
SuperTrend-p14x3-M15,2026-07-06T20:45:00,F1,EXIT_STLINE,268550.74
SuperTrend-p14x3-M15,2026-07-08T23:15:00,F1,EXIT_STLINE,-1460715.24
SuperTrend-p14x3-M15,2026-07-09T02:00:00,F1,EXIT_STLINE,-31372.75
SuperTrend-p14x3-M15,2026-07-09T02:15:00,F1,EXIT_STLINE,1268714.01
SuperTrend-p14x3-M15,2026-07-09T21:45:00,F1,EXIT_STLINE,-1383538.28
SuperTrend-p14x3-M15,2026-07-09T23:15:00,F1,EXIT_STLINE,665102.3
SuperTrend-p14x3-M15,2026-07-12T18:15:00,F1,EXIT_STLINE,79059.33
SuperTrend-p14x3-M15,2026-07-13T22:15:00,F1,EXIT_STLINE,1975228.34
SuperTrend-p14x3-M15,2026-07-15T21:00:00,F1,EXIT_STLINE,286119.48
SuperTrend-p14x3-M15,2026-07-16T21:30:00,F1,EXIT_STLINE,-314982.41
SuperTrend-p14x3-M15,2026-07-16T23:30:00,F1,EXIT_STLINE,-1570519.87
SuperTrend-p14x3-M15,2026-07-19T18:30:00,F1,EXIT_STLINE,-1094908.97
SuperTrend-p14x3-M15,2026-07-19T21:15:00,F1,EXIT_STLINE,-127373.37
SuperTrend-p14x3-M15,2026-07-19T22:45:00,F1,EXIT_STLINE,-325021.69
SuperTrend-p14x3-M15,2026-07-20T20:45:00,F1,EXIT_STLINE,2213661.24
SuperTrend-p14x3-M15,2026-07-22T02:30:00,F1,EXIT_STLINE,-45176.76
SuperTrend-p14x3-M15,2026-07-22T02:45:00,F1,EXIT_STLINE,-126118.46
SuperTrend-p14x3-M15,2026-07-22T03:00:00,F1,EXIT_STLINE,-1030281.11
